This textfile must keep the line/row format.
Although the data in the table can be changed, but
the number of character for each row be the same.

2x16 characters display.
x-below will represent the data from table below.

 P O W E R :   x x x x x x d B m
 x x x x x x W   x x x x x x V

"$" character will be equal to space.
AD  	Sign	PdB	W		V	
 839	-	49,52	11,17	n	747,3	u
 838	-	49,54	11,12	n	745,7	u
 837	-	49,57	11,04	n	743,0	u
 836	-	49,59	10,99	n	741,3	u
 835	-	49,61	10,94	n	739,6	u
 834	-	49,64	10,86	n	736,9	u
 833	-	49,66	10,81	n	735,2	u
 832	-	49,69	10,74	n	732,8	u
 831	-	49,71	10,69	n	731,1	u
 830	-	49,74	10,62	n	728,7	u
 829	-	49,76	10,57	n	727,0	u
 828	-	49,79	10,50	n	724,6	u
 827	-	49,81	10,45	n	722,8	u
 826	-	49,83	10,40	n	721,1	u
 825	-	49,86	10,33	n	718,7	u
 824	-	49,88	10,28	n	716,9	u
 823	-	49,91	10,21	n	714,5	u
 822	-	49,93	10,16	n	712,7	u
 821	-	49,96	10,09	n	710,3	u
 820	-	49,98	10,05	n	708,9	u
 819	-	50,00	10,00	n	707,1	u
 818	-	50,03	9,931	n	704,7	u
 817	-	50,05	9,886	n	703,1	u
 816	-	50,08	9,817	n	700,6	u
 815	-	50,10	9,772	n	699,0	u
 814	-	50,13	9,705	n	696,6	u
 813	-	50,15	9,661	n	695,0	u
 812	-	50,18	9,594	n	692,6	u
 811	-	50,20	9,550	n	691,0	u
 810	-	50,22	9,506	n	689,4	u
 809	-	50,25	9,441	n	687,1	u
 808	-	50,27	9,397	n	685,5	u
 807	-	50,30	9,333	n	683,1	u
 806	-	50,32	9,290	n	681,5	u
 805	-	50,35	9,226	n	679,2	u
 804	-	50,37	9,183	n	677,6	u
 803	-	50,40	9,120	n	675,3	u
 802	-	50,42	9,078	n	673,7	u
 801	-	50,44	9,036	n	672,2	u
 800	-	50,47	8,974	n	669,9	u
 799	-	50,49	8,933	n	668,3	u
 798	-	50,52	8,872	n	666,0	u
 797	-	50,54	8,831	n	664,5	u
 796	-	50,57	8,770	n	662,2	u
 795	-	50,59	8,730	n	660,7	u
 794	-	50,62	8,670	n	658,4	u
 793	-	50,64	8,630	n	656,9	u
 792	-	50,66	8,590	n	655,4	u
 791	-	50,69	8,531	n	653,1	u
 790	-	50,71	8,492	n	651,6	u
 789	-	50,74	8,433	n	649,3	u
 788	-	50,76	8,395	n	647,9	u
 787	-	50,79	8,337	n	645,6	u
 786	-	50,81	8,299	n	644,2	u
 785	-	50,83	8,260	n	642,7	u
 784	-	50,86	8,204	n	640,5	u
 783	-	50,88	8,166	n	639,0	u
 782	-	50,91	8,110	n	636,8	u
 781	-	50,93	8,072	n	635,3	u
 780	-	50,96	8,017	n	633,1	u
 779	-	50,98	7,980	n	631,7	u
 778	-	51,01	7,925	n	629,5	u
 777	-	51,03	7,889	n	628,1	u
 776	-	51,05	7,852	n	626,6	u
 775	-	51,08	7,798	n	624,4	u
 774	-	51,10	7,762	n	623,0	u
 773	-	51,13	7,709	n	620,8	u
 772	-	51,15	7,674	n	619,4	u
 771	-	51,18	7,621	n	617,3	u
 770	-	51,20	7,586	n	615,9	u
 769	-	51,23	7,534	n	613,8	u
 768	-	51,25	7,499	n	612,3	u
 767	-	51,27	7,464	n	610,9	u
 766	-	51,30	7,413	n	608,8	u
 765	-	51,32	7,379	n	607,4	u
 764	-	51,35	7,328	n	605,3	u
 763	-	51,37	7,295	n	603,9	u
 762	-	51,40	7,244	n	601,8	u
 761	-	51,42	7,211	n	600,5	u
 760	-	51,45	7,161	n	598,4	u
 759	-	51,47	7,129	n	597,0	u
 758	-	51,49	7,096	n	595,7	u
 757	-	51,52	7,047	n	593,6	u
 756	-	51,54	7,015	n	592,2	u
 755	-	51,57	6,966	n	590,2	u
 754	-	51,59	6,934	n	588,8	u
 753	-	51,62	6,887	n	586,8	u
 752	-	51,64	6,855	n	585,4	u
 751	-	51,67	6,808	n	583,4	u
 750	-	51,69	6,776	n	582,1	u
 749	-	51,71	6,745	n	580,7	u
 748	-	51,74	6,699	n	578,7	u
 747	-	51,76	6,668	n	577,4	u
 746	-	51,79	6,622	n	575,4	u
 745	-	51,81	6,592	n	574,1	u
 744	-	51,84	6,546	n	572,1	u
 743	-	51,86	6,516	n	570,8	u
 742	-	51,88	6,486	n	569,5	u
 741	-	51,91	6,442	n	567,5	u
 740	-	51,93	6,412	n	566,2	u
 739	-	51,96	6,368	n	564,3	u
 738	-	51,98	6,339	n	563,0	u
 737	-	52,01	6,295	n	561,0	u
 736	-	52,03	6,266	n	559,7	u
 735	-	52,06	6,223	n	557,8	u
 734	-	52,08	6,194	n	556,5	u
 733	-	52,10	6,166	n	555,2	u
 732	-	52,13	6,124	n	553,4	u
 731	-	52,15	6,095	n	552,0	u
 730	-	52,18	6,053	n	550,1	u
 729	-	52,20	6,026	n	548,9	u
 728	-	52,23	5,984	n	547,0	u
 727	-	52,25	5,957	n	545,8	u
 726	-	52,28	5,916	n	543,9	u
 725	-	52,30	5,888	n	542,6	u
 724	-	52,32	5,861	n	541,3	u
 723	-	52,35	5,821	n	539,5	u
 722	-	52,37	5,794	n	538,2	u
 721	-	52,40	5,754	n	536,4	u
 720	-	52,42	5,728	n	535,2	u
 719	-	52,45	5,689	n	533,3	u
 718	-	52,47	5,662	n	532,1	u
 717	-	52,50	5,623	n	530,2	u
 716	-	52,52	5,598	n	529,1	u
 715	-	52,54	5,572	n	527,8	u
 714	-	52,57	5,534	n	526,0	u
 713	-	52,59	5,508	n	524,8	u
 712	-	52,62	5,470	n	523,0	u
 711	-	52,64	5,445	n	521,8	u
 710	-	52,67	5,408	n	520,0	u
 709	-	52,69	5,383	n	518,8	u
 708	-	52,71	5,358	n	517,6	u
 707	-	52,74	5,321	n	515,8	u
 706	-	52,76	5,297	n	514,6	u
 705	-	52,79	5,260	n	512,8	u
 704	-	52,81	5,236	n	511,7	u
 703	-	52,84	5,200	n	509,9	u
 702	-	52,86	5,176	n	508,7	u
 701	-	52,89	5,140	n	507,0	u
 700	-	52,91	5,117	n	505,8	u
 699	-	52,93	5,093	n	504,6	u
 698	-	52,96	5,058	n	502,9	u
 697	-	52,98	5,035	n	501,7	u
 696	-	53,01	5,000	n	500,0	u
 695	-	53,03	4,977	n	498,8	u
 694	-	53,06	4,943	n	497,1	u
 693	-	53,08	4,920	n	496,0	u
 692	-	53,11	4,887	n	494,3	u
 691	-	53,13	4,864	n	493,2	u
 690	-	53,15	4,842	n	492,0	u
 689	-	53,18	4,808	n	490,3	u
 688	-	53,20	4,786	n	489,2	u
 687	-	53,23	4,753	n	487,5	u
 686	-	53,25	4,732	n	486,4	u
 685	-	53,28	4,699	n	484,7	u
 684	-	53,30	4,677	n	483,6	u
 683	-	53,33	4,645	n	481,9	u
 682	-	53,35	4,624	n	480,8	u
 681	-	53,37	4,603	n	479,7	u
 680	-	53,40	4,571	n	478,1	u
 679	-	53,42	4,550	n	477,0	u
 678	-	53,45	4,519	n	475,3	u
 677	-	53,47	4,498	n	474,2	u
 676	-	53,50	4,467	n	472,6	u
 675	-	53,52	4,446	n	471,5	u
 674	-	53,54	4,426	n	470,4	u
 673	-	53,57	4,395	n	468,8	u
 672	-	53,59	4,375	n	467,7	u
 671	-	53,62	4,345	n	466,1	u
 670	-	53,64	4,325	n	465,0	u
 669	-	53,67	4,295	n	463,4	u
 668	-	53,69	4,276	n	462,4	u
 667	-	53,72	4,246	n	460,8	u
 666	-	53,74	4,227	n	459,7	u
 665	-	53,76	4,207	n	458,6	u
 664	-	53,79	4,178	n	457,1	u
 663	-	53,81	4,159	n	456,0	u
 662	-	53,84	4,130	n	454,4	u
 661	-	53,86	4,111	n	453,4	u
 660	-	53,89	4,083	n	451,8	u
 659	-	53,91	4,064	n	450,8	u
 658	-	53,94	4,036	n	449,2	u
 657	-	53,96	4,018	n	448,2	u
 656	-	53,98	3,999	n	447,2	u
 655	-	54,01	3,972	n	445,6	u
 654	-	54,03	3,954	n	444,6	u
 653	-	54,06	3,926	n	443,1	u
 652	-	54,08	3,908	n	442,0	u
 651	-	54,11	3,882	n	440,6	u
 650	-	54,13	3,864	n	439,5	u
 649	-	54,16	3,837	n	438,0	u
 648	-	54,18	3,819	n	437,0	u
 647	-	54,20	3,802	n	436,0	u
 646	-	54,23	3,776	n	434,5	u
 645	-	54,25	3,758	n	433,5	u
 644	-	54,28	3,733	n	432,0	u
 643	-	54,30	3,715	n	431,0	u
 642	-	54,33	3,690	n	429,5	u
 641	-	54,35	3,673	n	428,5	u
 640	-	54,38	3,648	n	427,1	u
 639	-	54,40	3,631	n	426,1	u
 638	-	54,42	3,614	n	425,1	u
 637	-	54,45	3,589	n	423,6	u
 636	-	54,47	3,573	n	422,7	u
 635	-	54,50	3,548	n	421,2	u
 634	-	54,52	3,532	n	420,2	u
 633	-	54,55	3,508	n	418,8	u
 632	-	54,57	3,491	n	417,8	u
 631	-	54,59	3,475	n	416,8	u
 630	-	54,62	3,451	n	415,4	u
 629	-	54,64	3,436	n	414,5	u
 628	-	54,67	3,412	n	413,0	u
 627	-	54,69	3,396	n	412,1	u
 626	-	54,72	3,373	n	410,7	u
 625	-	54,74	3,357	n	409,7	u
 624	-	54,77	3,334	n	408,3	u
 623	-	54,79	3,319	n	407,4	u
 622	-	54,81	3,304	n	406,4	u
 621	-	54,84	3,281	n	405,0	u
 620	-	54,86	3,266	n	404,1	u
 619	-	54,89	3,243	n	402,7	u
 618	-	54,91	3,228	n	401,7	u
 617	-	54,94	3,206	n	400,4	u
 616	-	54,96	3,192	n	399,5	u
 615	-	54,99	3,170	n	398,1	u
 614	-	55,01	3,155	n	397,2	u
 613	-	55,03	3,141	n	396,3	u
 612	-	55,06	3,119	n	394,9	u
 611	-	55,08	3,105	n	394,0	u
 610	-	55,11	3,083	n	392,6	u
 609	-	55,13	3,069	n	391,7	u
 608	-	55,16	3,048	n	390,4	u
 607	-	55,18	3,034	n	389,5	u
 606	-	55,21	3,013	n	388,1	u
 605	-	55,23	2,999	n	387,2	u
 604	-	55,25	2,985	n	386,3	u
 603	-	55,28	2,965	n	385,0	u
 602	-	55,30	2,951	n	384,1	u
 601	-	55,33	2,931	n	382,8	u
 600	-	55,35	2,917	n	381,9	u
 599	-	55,38	2,897	n	380,6	u
 598	-	55,40	2,884	n	379,7	u
 597	-	55,42	2,871	n	378,9	u
 596	-	55,45	2,851	n	377,6	u
 595	-	55,47	2,838	n	376,7	u
 594	-	55,50	2,818	n	375,4	u
 593	-	55,52	2,805	n	374,5	u
 592	-	55,55	2,786	n	373,2	u
 591	-	55,57	2,773	n	372,4	u
 590	-	55,60	2,754	n	371,1	u
 589	-	55,62	2,742	n	370,3	u
 588	-	55,64	2,729	n	369,4	u
 587	-	55,67	2,710	n	368,1	u
 586	-	55,69	2,698	n	367,3	u
 585	-	55,72	2,679	n	366,0	u
 584	-	55,74	2,667	n	365,2	u
 583	-	55,77	2,649	n	363,9	u
 582	-	55,79	2,636	n	363,0	u
 581	-	55,82	2,618	n	361,8	u
 580	-	55,84	2,606	n	361,0	u
 579	-	55,86	2,594	n	360,1	u
 578	-	55,89	2,576	n	358,9	u
 577	-	55,91	2,564	n	358,1	u
 576	-	55,94	2,547	n	356,9	u
 575	-	55,96	2,535	n	356,0	u
 574	-	55,99	2,518	n	354,8	u
 573	-	56,01	2,506	n	354,0	u
 572	-	56,04	2,489	n	352,8	u
 571	-	56,06	2,477	n	351,9	u
 570	-	56,08	2,466	n	351,1	u
 569	-	56,11	2,449	n	349,9	u
 568	-	56,13	2,438	n	349,1	u
 567	-	56,16	2,421	n	347,9	u
 566	-	56,18	2,410	n	347,1	u
 565	-	56,21	2,393	n	345,9	u
 564	-	56,23	2,382	n	345,1	u
 563	-	56,25	2,371	n	344,3	u
 562	-	56,28	2,355	n	343,1	u
 561	-	56,30	2,344	n	342,3	u
 560	-	56,33	2,328	n	341,2	u
 559	-	56,35	2,317	n	340,4	u
 558	-	56,38	2,301	n	339,2	u
 557	-	56,40	2,291	n	338,5	u
 556	-	56,43	2,275	n	337,3	u
 555	-	56,45	2,265	n	336,5	u
 554	-	56,47	2,254	n	335,7	u
 553	-	56,50	2,239	n	334,6	u
 552	-	56,52	2,228	n	333,8	u
 551	-	56,55	2,213	n	332,6	u
 550	-	56,57	2,203	n	331,9	u
 549	-	56,60	2,188	n	330,8	u
 548	-	56,62	2,178	n	330,0	u
 547	-	56,65	2,163	n	328,9	u
 546	-	56,67	2,153	n	328,1	u
 545	-	56,69	2,143	n	327,3	u
 544	-	56,72	2,128	n	326,2	u
 543	-	56,74	2,118	n	325,4	u
 542	-	56,77	2,104	n	324,3	u
 541	-	56,79	2,094	n	323,6	u
 540	-	56,82	2,080	n	322,5	u
 539	-	56,84	2,070	n	321,7	u
 538	-	56,87	2,056	n	320,6	u
 537	-	56,89	2,046	n	319,8	u
 536	-	56,91	2,037	n	319,1	u
 535	-	56,94	2,023	n	318,0	u
 534	-	56,96	2,014	n	317,3	u
 533	-	56,99	2,000	n	316,2	u
 532	-	57,01	1,991	n	315,5	u
 531	-	57,04	1,977	n	314,4	u
 530	-	57,06	1,968	n	313,7	u
 529	-	57,08	1,959	n	313,0	u
 528	-	57,11	1,945	n	311,8	u
 527	-	57,13	1,936	n	311,1	u
 526	-	57,16	1,923	n	310,1	u
 525	-	57,18	1,914	n	309,4	u
 524	-	57,21	1,901	n	308,3	u
 523	-	57,23	1,892	n	307,6	u
 522	-	57,26	1,879	n	306,5	u
 521	-	57,28	1,871	n	305,9	u
 520	-	57,30	1,862	n	305,1	u
 519	-	57,33	1,849	n	304,1	u
 518	-	57,35	1,841	n	303,4	u
 517	-	57,38	1,828	n	302,3	u
 516	-	57,40	1,820	n	301,7	u
 515	-	57,43	1,807	n	300,6	u
 514	-	57,45	1,799	n	299,9	u
 513	-	57,48	1,786	n	298,8	u
 512	-	57,50	1,778	n	298,2	u
 511	-	57,52	1,770	n	297,5	u
 510	-	57,55	1,758	n	296,5	u
 509	-	57,57	1,750	n	295,8	u
 508	-	57,60	1,738	n	294,8	u
 507	-	57,62	1,730	n	294,1	u
 506	-	57,65	1,718	n	293,1	u
 505	-	57,67	1,710	n	292,4	u
 504	-	57,70	1,698	n	291,4	u
 503	-	57,72	1,690	n	290,7	u
 502	-	57,74	1,683	n	290,1	u
 501	-	57,77	1,671	n	289,1	u
 500	-	57,79	1,663	n	288,4	u
 499	-	57,82	1,652	n	287,4	u
 498	-	57,84	1,644	n	286,7	u
 497	-	57,87	1,633	n	285,7	u
 496	-	57,89	1,626	n	285,1	u
 495	-	57,92	1,614	n	284,1	u
 494	-	57,94	1,607	n	283,5	u
 493	-	57,96	1,600	n	282,8	u
 492	-	57,99	1,589	n	281,9	u
 491	-	58,01	1,581	n	281,2	u
 490	-	58,04	1,570	n	280,2	u
 489	-	58,06	1,563	n	279,6	u
 488	-	58,09	1,552	n	278,6	u
 487	-	58,11	1,545	n	277,9	u
 486	-	58,13	1,538	n	277,3	u
 485	-	58,16	1,528	n	276,4	u
 484	-	58,18	1,521	n	275,8	u
 483	-	58,21	1,510	n	274,8	u
 482	-	58,23	1,503	n	274,1	u
 481	-	58,26	1,493	n	273,2	u
 480	-	58,28	1,486	n	272,6	u
 479	-	58,31	1,476	n	271,7	u
 478	-	58,33	1,469	n	271,0	u
 477	-	58,35	1,462	n	270,4	u
 476	-	58,38	1,452	n	269,4	u
 475	-	58,40	1,445	n	268,8	u
 474	-	58,43	1,435	n	267,9	u
 473	-	58,45	1,429	n	267,3	u
 472	-	58,48	1,419	n	266,4	u
 471	-	58,50	1,413	n	265,8	u
 470	-	58,53	1,403	n	264,9	u
 469	-	58,55	1,396	n	264,2	u
 468	-	58,57	1,390	n	263,6	u
 467	-	58,60	1,380	n	262,7	u
 466	-	58,62	1,374	n	262,1	u
 465	-	58,65	1,365	n	261,2	u
 464	-	58,67	1,358	n	260,6	u
 463	-	58,70	1,349	n	259,7	u
 462	-	58,72	1,343	n	259,1	u
 461	-	58,75	1,334	n	258,3	u
 460	-	58,77	1,327	n	257,6	u
 459	-	58,79	1,321	n	257,0	u
 458	-	58,82	1,312	n	256,1	u
 457	-	58,84	1,306	n	255,5	u
 456	-	58,87	1,297	n	254,7	u
 455	-	58,89	1,291	n	254,1	u
 454	-	58,92	1,282	n	253,2	u
 453	-	58,94	1,276	n	252,6	u
 452	-	58,96	1,271	n	252,1	u
 451	-	58,99	1,262	n	251,2	u
 450	-	59,01	1,256	n	250,6	u
 449	-	59,04	1,247	n	249,7	u
 448	-	59,06	1,242	n	249,2	u
 447	-	59,09	1,233	n	248,3	u
 446	-	59,11	1,227	n	247,7	u
 445	-	59,14	1,219	n	246,9	u
 444	-	59,16	1,213	n	246,3	u
 443	-	59,18	1,208	n	245,8	u
 442	-	59,21	1,199	n	244,8	u
 441	-	59,23	1,194	n	244,3	u
 440	-	59,26	1,186	n	243,5	u
 439	-	59,28	1,180	n	242,9	u
 438	-	59,31	1,172	n	242,1	u
 437	-	59,33	1,167	n	241,6	u
 436	-	59,36	1,159	n	240,7	u
 435	-	59,38	1,153	n	240,1	u
 434	-	59,40	1,148	n	239,6	u
 433	-	59,43	1,140	n	238,7	u
 432	-	59,45	1,135	n	238,2	u
 431	-	59,48	1,127	n	237,4	u
 430	-	59,50	1,122	n	236,9	u
 429	-	59,53	1,114	n	236,0	u
 428	-	59,55	1,109	n	235,5	u
 427	-	59,58	1,102	n	234,7	u
 426	-	59,60	1,096	n	234,1	u
 425	-	59,62	1,091	n	233,6	u
 424	-	59,65	1,084	n	232,8	u
 423	-	59,67	1,079	n	232,3	u
 422	-	59,70	1,072	n	231,5	u
 421	-	59,72	1,067	n	231,0	u
 420	-	59,75	1,059	n	230,1	u
 419	-	59,77	1,054	n	229,6	u
 418	-	59,79	1,050	n	229,1	u
 417	-	59,82	1,042	n	228,3	u
 416	-	59,84	1,038	n	227,8	u
 415	-	59,87	1,030	n	226,9	u
 414	-	59,89	1,026	n	226,5	u
 413	-	59,92	1,019	n	225,7	u
 412	-	59,94	1,014	n	225,2	u
 411	-	59,97	1,007	n	224,4	u
 410	-	59,99	1,002	n	223,8	u
 409	-	60,01	997,7	p	223,3	u
 408	-	60,04	990,8	p	222,6	u
 407	-	60,06	986,3	p	222,1	u
 406	-	60,09	979,5	p	221,3	u
 405	-	60,11	975,0	p	220,8	u
 404	-	60,14	968,3	p	220,0	u
 403	-	60,16	963,8	p	219,5	u
 402	-	60,19	957,2	p	218,8	u
 401	-	60,21	952,8	p	218,3	u
 400	-	60,23	948,4	p	217,8	u
 399	-	60,26	941,9	p	217,0	u
 398	-	60,28	937,6	p	216,5	u
 397	-	60,31	931,1	p	215,8	u
 396	-	60,33	926,8	p	215,3	u
 395	-	60,36	920,4	p	214,5	u
 394	-	60,38	916,2	p	214,0	u
 393	-	60,41	909,9	p	213,3	u
 392	-	60,43	905,7	p	212,8	u
 391	-	60,45	901,6	p	212,3	u
 390	-	60,48	895,4	p	211,6	u
 389	-	60,50	891,3	p	211,1	u
 388	-	60,53	885,1	p	210,4	u
 387	-	60,55	881,0	p	209,9	u
 386	-	60,58	875,0	p	209,2	u
 385	-	60,60	871,0	p	208,7	u
 384	-	60,63	865,0	p	208,0	u
 383	-	60,65	861,0	p	207,5	u
 382	-	60,67	857,0	p	207,0	u
 381	-	60,70	851,1	p	206,3	u
 380	-	60,72	847,2	p	205,8	u
 379	-	60,75	841,4	p	205,1	u
 378	-	60,77	837,5	p	204,6	u
 377	-	60,80	831,8	p	203,9	u
 376	-	60,82	827,9	p	203,5	u
 375	-	60,84	824,1	p	203,0	u
 374	-	60,87	818,5	p	202,3	u
 373	-	60,89	814,7	p	201,8	u
 372	-	60,92	809,1	p	201,1	u
 371	-	60,94	805,4	p	200,7	u
 370	-	60,97	799,8	p	200,0	u
 369	-	60,99	796,2	p	199,5	u
 368	-	61,02	790,7	p	198,8	u
 367	-	61,04	787,0	p	198,4	u
 366	-	61,06	783,4	p	197,9	u
 365	-	61,09	778,0	p	197,2	u
 364	-	61,11	774,5	p	196,8	u
 363	-	61,14	769,1	p	196,1	u
 362	-	61,16	765,6	p	195,7	u
 361	-	61,19	760,3	p	195,0	u
 360	-	61,21	756,8	p	194,5	u
 359	-	61,24	751,6	p	193,9	u
 358	-	61,26	748,2	p	193,4	u
 357	-	61,28	744,7	p	193,0	u
 356	-	61,31	739,6	p	192,3	u
 355	-	61,33	736,2	p	191,9	u
 354	-	61,36	731,1	p	191,2	u
 353	-	61,38	727,8	p	190,8	u
 352	-	61,41	722,8	p	190,1	u
 351	-	61,43	719,4	p	189,7	u
 350	-	61,46	714,5	p	189,0	u
 349	-	61,48	711,2	p	188,6	u
 348	-	61,50	707,9	p	188,1	u
 347	-	61,53	703,1	p	187,5	u
 346	-	61,55	699,8	p	187,1	u
 345	-	61,58	695,0	p	186,4	u
 344	-	61,60	691,8	p	186,0	u
 343	-	61,63	687,1	p	185,4	u
 342	-	61,65	683,9	p	184,9	u
 341	-	61,67	680,8	p	184,5	u
 340	-	61,70	676,1	p	183,9	u
 339	-	61,72	673,0	p	183,4	u
 338	-	61,75	668,3	p	182,8	u
 337	-	61,77	665,3	p	182,4	u
 336	-	61,80	660,7	p	181,8	u
 335	-	61,82	657,7	p	181,3	u
 334	-	61,85	653,1	p	180,7	u
 333	-	61,87	650,1	p	180,3	u
 332	-	61,89	647,1	p	179,9	u
 331	-	61,92	642,7	p	179,3	u
 330	-	61,94	639,7	p	178,8	u
 329	-	61,97	635,3	p	178,2	u
 328	-	61,99	632,4	p	177,8	u
 327	-	62,02	628,1	p	177,2	u
 326	-	62,04	625,2	p	176,8	u
 325	-	62,07	620,9	p	176,2	u
 324	-	62,09	618,0	p	175,8	u
 323	-	62,11	615,2	p	175,4	u
 322	-	62,14	610,9	p	174,8	u
 321	-	62,16	608,1	p	174,4	u
 320	-	62,19	603,9	p	173,8	u
 319	-	62,21	601,2	p	173,4	u
 318	-	62,24	597,0	p	172,8	u
 317	-	62,26	594,3	p	172,4	u
 316	-	62,29	590,2	p	171,8	u
 315	-	62,31	587,5	p	171,4	u
 314	-	62,33	584,8	p	171,0	u
 313	-	62,36	580,8	p	170,4	u
 312	-	62,38	578,1	p	170,0	u
 311	-	62,41	574,1	p	169,4	u
 310	-	62,43	571,5	p	169,0	u
 309	-	62,46	567,5	p	168,4	u
 308	-	62,48	564,9	p	168,1	u
 307	-	62,50	562,3	p	167,7	u
 306	-	62,53	558,5	p	167,1	u
 305	-	62,55	555,9	p	166,7	u
 304	-	62,58	552,1	p	166,1	u
 303	-	62,60	549,5	p	165,8	u
 302	-	62,63	545,8	p	165,2	u
 301	-	62,65	543,3	p	164,8	u
 300	-	62,68	539,5	p	164,2	u
 299	-	62,70	537,0	p	163,9	u
 298	-	62,72	534,6	p	163,5	u
 297	-	62,75	530,9	p	162,9	u
 296	-	62,77	528,4	p	162,5	u
 295	-	62,80	524,8	p	162,0	u
 294	-	62,82	522,4	p	161,6	u
 293	-	62,85	518,8	p	161,1	u
 292	-	62,87	516,4	p	160,7	u
 291	-	62,90	512,9	p	160,1	u
 290	-	62,92	510,5	p	159,8	u
 289	-	62,94	508,2	p	159,4	u
 288	-	62,97	504,7	p	158,9	u
 287	-	62,99	502,3	p	158,5	u
 286	-	63,02	498,9	p	157,9	u
 285	-	63,04	496,6	p	157,6	u
 284	-	63,07	493,2	p	157,0	u
 283	-	63,09	490,9	p	156,7	u
 282	-	63,12	487,5	p	156,1	u
 281	-	63,14	485,3	p	155,8	u
 280	-	63,16	483,1	p	155,4	u
 279	-	63,19	479,7	p	154,9	u
 278	-	63,21	477,5	p	154,5	u
 277	-	63,24	474,2	p	154,0	u
 276	-	63,26	472,1	p	153,6	u
 275	-	63,29	468,8	p	153,1	u
 274	-	63,31	466,7	p	152,8	u
 273	-	63,33	464,5	p	152,4	u
 272	-	63,36	461,3	p	151,9	u
 271	-	63,38	459,2	p	151,5	u
 270	-	63,41	456,0	p	151,0	u
 269	-	63,43	453,9	p	150,6	u
 268	-	63,46	450,8	p	150,1	u
 267	-	63,48	448,7	p	149,8	u
 266	-	63,51	445,7	p	149,3	u
 265	-	63,53	443,6	p	148,9	u
 264	-	63,55	441,6	p	148,6	u
 263	-	63,58	438,5	p	148,1	u
 262	-	63,60	436,5	p	147,7	u
 261	-	63,63	433,5	p	147,2	u
 260	-	63,65	431,5	p	146,9	u
 259	-	63,68	428,5	p	146,4	u
 258	-	63,70	426,6	p	146,0	u
 257	-	63,73	423,6	p	145,5	u
 256	-	63,75	421,7	p	145,2	u
 255	-	63,77	419,8	p	144,9	u
 254	-	63,80	416,9	p	144,4	u
 253	-	63,82	415,0	p	144,0	u
 252	-	63,85	412,1	p	143,5	u
 251	-	63,87	410,2	p	143,2	u
 250	-	63,90	407,4	p	142,7	u
 249	-	63,92	405,5	p	142,4	u
 248	-	63,95	402,7	p	141,9	u
 247	-	63,97	400,9	p	141,6	u
 246	-	63,99	399,0	p	141,2	u
 245	-	64,02	396,3	p	140,8	u
 244	-	64,04	394,5	p	140,4	u
 243	-	64,07	391,7	p	139,9	u
 242	-	64,09	389,9	p	139,6	u
 241	-	64,12	387,3	p	139,2	u
 240	-	64,14	385,5	p	138,8	u
 239	-	64,17	382,8	p	138,3	u
 238	-	64,19	381,1	p	138,0	u
 237	-	64,21	379,3	p	137,7	u
 236	-	64,24	376,7	p	137,2	u
 235	-	64,26	375,0	p	136,9	u
 234	-	64,29	372,4	p	136,5	u
 233	-	64,31	370,7	p	136,1	u
 232	-	64,34	368,1	p	135,7	u
 231	-	64,36	366,4	p	135,4	u
 230	-	64,38	364,8	p	135,1	u
 229	-	64,41	362,2	p	134,6	u
 228	-	64,43	360,6	p	134,3	u
 227	-	64,46	358,1	p	133,8	u
 226	-	64,48	356,5	p	133,5	u
 225	-	64,51	354,0	p	133,0	u
 224	-	64,53	352,4	p	132,7	u
 223	-	64,56	349,9	p	132,3	u
 222	-	64,58	348,3	p	132,0	u
 221	-	64,60	346,7	p	131,7	u
 220	-	64,63	344,3	p	131,2	u
 219	-	64,65	342,8	p	130,9	u
 218	-	64,68	340,4	p	130,5	u
 217	-	64,70	338,8	p	130,2	u
 216	-	64,73	336,5	p	129,7	u
 215	-	64,75	335,0	p	129,4	u
 214	-	64,78	332,7	p	129,0	u
 213	-	64,80	331,1	p	128,7	u
 212	-	64,82	329,6	p	128,4	u
 211	-	64,85	327,3	p	127,9	u
 210	-	64,87	325,8	p	127,6	u
 209	-	64,90	323,6	p	127,2	u
 208	-	64,92	322,1	p	126,9	u
 207	-	64,95	319,9	p	126,5	u
 206	-	64,97	318,4	p	126,2	u
 205	-	65,00	316,2	p	125,7	u
 204	-	65,02	314,8	p	125,5	u
 203	-	65,04	313,3	p	125,2	u
 202	-	65,07	311,2	p	124,7	u
 201	-	65,09	309,7	p	124,4	u
 200	-	65,12	307,6	p	124,0	u
 199	-	65,14	306,2	p	123,7	u
 198	-	65,17	304,1	p	123,3	u
 197	-	65,19	302,7	p	123,0	u
 196	-	65,21	301,3	p	122,7	u
 195	-	65,24	299,2	p	122,3	u
 194	-	65,26	297,9	p	122,0	u
 193	-	65,29	295,8	p	121,6	u
 192	-	65,31	294,4	p	121,3	u
 191	-	65,34	292,4	p	120,9	u
 190	-	65,36	291,1	p	120,6	u
 189	-	65,39	289,1	p	120,2	u
 188	-	65,41	287,7	p	119,9	u
 187	-	65,43	286,4	p	119,7	u
 186	-	65,46	284,4	p	119,2	u
 185	-	65,48	283,1	p	119,0	u
 184	-	65,51	281,2	p	118,6	u
 183	-	65,53	279,9	p	118,3	u
 182	-	65,56	278,0	p	117,9	u
 181	-	65,58	276,7	p	117,6	u
 180	-	65,61	274,8	p	117,2	u
