This textfile must keep the line/row format.
Although the data in the table can be changed, but
the number of character for each row be the same.

2x16 characters display.
x-below will represent the data from table below.

 P O W E R :   x x x x x x d B m
 x x x x x x W   x x x x x x V

"$" character will be equal to space.
AD  	Sign	PdB	W		V	
 840	-	69,49	112,5	p	75,00	u
 839	-	69,52	111,7	p	74,73	u
 838	-	69,54	111,2	p	74,57	u
 837	-	69,57	110,4	p	74,30	u
 836	-	69,59	109,9	p	74,13	u
 835	-	69,61	109,4	p	73,96	u
 834	-	69,64	108,6	p	73,69	u
 833	-	69,66	108,1	p	73,52	u
 832	-	69,69	107,4	p	73,28	u
 831	-	69,71	106,9	p	73,11	u
 830	-	69,74	106,2	p	72,87	u
 829	-	69,76	105,7	p	72,70	u
 828	-	69,79	105,0	p	72,46	u
 827	-	69,81	104,5	p	72,28	u
 826	-	69,83	104,0	p	72,11	u
 825	-	69,86	103,3	p	71,87	u
 824	-	69,88	102,8	p	71,69	u
 823	-	69,91	102,1	p	71,45	u
 822	-	69,93	101,6	p	71,27	u
 821	-	69,96	100,9	p	71,03	u
 820	-	69,98	100,5	p	70,89	u
 819	-	70,00	100,0	p	70,71	u
 818	-	70,03	99,31	p	70,47	u
 817	-	70,05	98,86	p	70,31	u
 816	-	70,08	98,17	p	70,06	u
 815	-	70,10	97,72	p	69,90	u
 814	-	70,13	97,05	p	69,66	u
 813	-	70,15	96,61	p	69,50	u
 812	-	70,18	95,94	p	69,26	u
 811	-	70,20	95,50	p	69,10	u
 810	-	70,22	95,06	p	68,94	u
 809	-	70,25	94,41	p	68,71	u
 808	-	70,27	93,97	p	68,55	u
 807	-	70,30	93,33	p	68,31	u
 806	-	70,32	92,90	p	68,15	u
 805	-	70,35	92,26	p	67,92	u
 804	-	70,37	91,83	p	67,76	u
 803	-	70,40	91,20	p	67,53	u
 802	-	70,42	90,78	p	67,37	u
 801	-	70,44	90,36	p	67,22	u
 800	-	70,47	89,74	p	66,99	u
 799	-	70,49	89,33	p	66,83	u
 798	-	70,52	88,72	p	66,60	u
 797	-	70,54	88,31	p	66,45	u
 796	-	70,57	87,70	p	66,22	u
 795	-	70,59	87,30	p	66,07	u
 794	-	70,62	86,70	p	65,84	u
 793	-	70,64	86,30	p	65,69	u
 792	-	70,66	85,90	p	65,54	u
 791	-	70,69	85,31	p	65,31	u
 790	-	70,71	84,92	p	65,16	u
 789	-	70,74	84,33	p	64,93	u
 788	-	70,76	83,95	p	64,79	u
 787	-	70,79	83,37	p	64,56	u
 786	-	70,81	82,99	p	64,42	u
 785	-	70,83	82,60	p	64,27	u
 784	-	70,86	82,04	p	64,05	u
 783	-	70,88	81,66	p	63,90	u
 782	-	70,91	81,10	p	63,68	u
 781	-	70,93	80,72	p	63,53	u
 780	-	70,96	80,17	p	63,31	u
 779	-	70,98	79,80	p	63,17	u
 778	-	71,01	79,25	p	62,95	u
 777	-	71,03	78,89	p	62,81	u
 776	-	71,05	78,52	p	62,66	u
 775	-	71,08	77,98	p	62,44	u
 774	-	71,10	77,62	p	62,30	u
 773	-	71,13	77,09	p	62,08	u
 772	-	71,15	76,74	p	61,94	u
 771	-	71,18	76,21	p	61,73	u
 770	-	71,20	75,86	p	61,59	u
 769	-	71,23	75,34	p	61,38	u
 768	-	71,25	74,99	p	61,23	u
 767	-	71,27	74,64	p	61,09	u
 766	-	71,30	74,13	p	60,88	u
 765	-	71,32	73,79	p	60,74	u
 764	-	71,35	73,28	p	60,53	u
 763	-	71,37	72,95	p	60,39	u
 762	-	71,40	72,44	p	60,18	u
 761	-	71,42	72,11	p	60,05	u
 760	-	71,45	71,61	p	59,84	u
 759	-	71,47	71,29	p	59,70	u
 758	-	71,49	70,96	p	59,57	u
 757	-	71,52	70,47	p	59,36	u
 756	-	71,54	70,15	p	59,22	u
 755	-	71,57	69,66	p	59,02	u
 754	-	71,59	69,34	p	58,88	u
 753	-	71,62	68,87	p	58,68	u
 752	-	71,64	68,55	p	58,54	u
 751	-	71,67	68,08	p	58,34	u
 750	-	71,69	67,76	p	58,21	u
 749	-	71,71	67,45	p	58,07	u
 748	-	71,74	66,99	p	57,87	u
 747	-	71,76	66,68	p	57,74	u
 746	-	71,79	66,22	p	57,54	u
 745	-	71,81	65,92	p	57,41	u
 744	-	71,84	65,46	p	57,21	u
 743	-	71,86	65,16	p	57,08	u
 742	-	71,88	64,86	p	56,95	u
 741	-	71,91	64,42	p	56,75	u
 740	-	71,93	64,12	p	56,62	u
 739	-	71,96	63,68	p	56,43	u
 738	-	71,98	63,39	p	56,30	u
 737	-	72,01	62,95	p	56,10	u
 736	-	72,03	62,66	p	55,97	u
 735	-	72,06	62,23	p	55,78	u
 734	-	72,08	61,94	p	55,65	u
 733	-	72,10	61,66	p	55,52	u
 732	-	72,13	61,24	p	55,34	u
 731	-	72,15	60,95	p	55,20	u
 730	-	72,18	60,53	p	55,01	u
 729	-	72,20	60,26	p	54,89	u
 728	-	72,23	59,84	p	54,70	u
 727	-	72,25	59,57	p	54,58	u
 726	-	72,28	59,16	p	54,39	u
 725	-	72,30	58,88	p	54,26	u
 724	-	72,32	58,61	p	54,13	u
 723	-	72,35	58,21	p	53,95	u
 722	-	72,37	57,94	p	53,82	u
 721	-	72,40	57,54	p	53,64	u
 720	-	72,42	57,28	p	53,52	u
 719	-	72,45	56,89	p	53,33	u
 718	-	72,47	56,62	p	53,21	u
 717	-	72,50	56,23	p	53,02	u
 716	-	72,52	55,98	p	52,91	u
 715	-	72,54	55,72	p	52,78	u
 714	-	72,57	55,34	p	52,60	u
 713	-	72,59	55,08	p	52,48	u
 712	-	72,62	54,70	p	52,30	u
 711	-	72,64	54,45	p	52,18	u
 710	-	72,67	54,08	p	52,00	u
 709	-	72,69	53,83	p	51,88	u
 708	-	72,71	53,58	p	51,76	u
 707	-	72,74	53,21	p	51,58	u
 706	-	72,76	52,97	p	51,46	u
 705	-	72,79	52,60	p	51,28	u
 704	-	72,81	52,36	p	51,17	u
 703	-	72,84	52,00	p	50,99	u
 702	-	72,86	51,76	p	50,87	u
 701	-	72,89	51,40	p	50,70	u
 700	-	72,91	51,17	p	50,58	u
 699	-	72,93	50,93	p	50,46	u
 698	-	72,96	50,58	p	50,29	u
 697	-	72,98	50,35	p	50,17	u
 696	-	73,01	50,00	p	50,00	u
 695	-	73,03	49,77	p	49,88	u
 694	-	73,06	49,43	p	49,71	u
 693	-	73,08	49,20	p	49,60	u
 692	-	73,11	48,87	p	49,43	u
 691	-	73,13	48,64	p	49,32	u
 690	-	73,15	48,42	p	49,20	u
 689	-	73,18	48,08	p	49,03	u
 688	-	73,20	47,86	p	48,92	u
 687	-	73,23	47,53	p	48,75	u
 686	-	73,25	47,32	p	48,64	u
 685	-	73,28	46,99	p	48,47	u
 684	-	73,30	46,77	p	48,36	u
 683	-	73,33	46,45	p	48,19	u
 682	-	73,35	46,24	p	48,08	u
 681	-	73,37	46,03	p	47,97	u
 680	-	73,40	45,71	p	47,81	u
 679	-	73,42	45,50	p	47,70	u
 678	-	73,45	45,19	p	47,53	u
 677	-	73,47	44,98	p	47,42	u
 676	-	73,50	44,67	p	47,26	u
 675	-	73,52	44,46	p	47,15	u
 674	-	73,54	44,26	p	47,04	u
 673	-	73,57	43,95	p	46,88	u
 672	-	73,59	43,75	p	46,77	u
 671	-	73,62	43,45	p	46,61	u
 670	-	73,64	43,25	p	46,50	u
 669	-	73,67	42,95	p	46,34	u
 668	-	73,69	42,76	p	46,24	u
 667	-	73,72	42,46	p	46,08	u
 666	-	73,74	42,27	p	45,97	u
 665	-	73,76	42,07	p	45,86	u
 664	-	73,79	41,78	p	45,71	u
 663	-	73,81	41,59	p	45,60	u
 662	-	73,84	41,30	p	45,44	u
 661	-	73,86	41,11	p	45,34	u
 660	-	73,89	40,83	p	45,18	u
 659	-	73,91	40,64	p	45,08	u
 658	-	73,94	40,36	p	44,92	u
 657	-	73,96	40,18	p	44,82	u
 656	-	73,98	39,99	p	44,72	u
 655	-	74,01	39,72	p	44,56	u
 654	-	74,03	39,54	p	44,46	u
 653	-	74,06	39,26	p	44,31	u
 652	-	74,08	39,08	p	44,20	u
 651	-	74,11	38,82	p	44,06	u
 650	-	74,13	38,64	p	43,95	u
 649	-	74,16	38,37	p	43,80	u
 648	-	74,18	38,19	p	43,70	u
 647	-	74,20	38,02	p	43,60	u
 646	-	74,23	37,76	p	43,45	u
 645	-	74,25	37,58	p	43,35	u
 644	-	74,28	37,33	p	43,20	u
 643	-	74,30	37,15	p	43,10	u
 642	-	74,33	36,90	p	42,95	u
 641	-	74,35	36,73	p	42,85	u
 640	-	74,38	36,48	p	42,71	u
 639	-	74,40	36,31	p	42,61	u
 638	-	74,42	36,14	p	42,51	u
 637	-	74,45	35,89	p	42,36	u
 636	-	74,47	35,73	p	42,27	u
 635	-	74,50	35,48	p	42,12	u
 634	-	74,52	35,32	p	42,02	u
 633	-	74,55	35,08	p	41,88	u
 632	-	74,57	34,91	p	41,78	u
 631	-	74,59	34,75	p	41,68	u
 630	-	74,62	34,51	p	41,54	u
 629	-	74,64	34,36	p	41,45	u
 628	-	74,67	34,12	p	41,30	u
 627	-	74,69	33,96	p	41,21	u
 626	-	74,72	33,73	p	41,07	u
 625	-	74,74	33,57	p	40,97	u
 624	-	74,77	33,34	p	40,83	u
 623	-	74,79	33,19	p	40,74	u
 622	-	74,81	33,04	p	40,64	u
 621	-	74,84	32,81	p	40,50	u
 620	-	74,86	32,66	p	40,41	u
 619	-	74,89	32,43	p	40,27	u
 618	-	74,91	32,28	p	40,17	u
 617	-	74,94	32,06	p	40,04	u
 616	-	74,96	31,92	p	39,95	u
 615	-	74,99	31,70	p	39,81	u
 614	-	75,01	31,55	p	39,72	u
 613	-	75,03	31,41	p	39,63	u
 612	-	75,06	31,19	p	39,49	u
 611	-	75,08	31,05	p	39,40	u
 610	-	75,11	30,83	p	39,26	u
 609	-	75,13	30,69	p	39,17	u
 608	-	75,16	30,48	p	39,04	u
 607	-	75,18	30,34	p	38,95	u
 606	-	75,21	30,13	p	38,81	u
 605	-	75,23	29,99	p	38,72	u
 604	-	75,25	29,85	p	38,63	u
 603	-	75,28	29,65	p	38,50	u
 602	-	75,30	29,51	p	38,41	u
 601	-	75,33	29,31	p	38,28	u
 600	-	75,35	29,17	p	38,19	u
 599	-	75,38	28,97	p	38,06	u
 598	-	75,40	28,84	p	37,97	u
 597	-	75,42	28,71	p	37,89	u
 596	-	75,45	28,51	p	37,76	u
 595	-	75,47	28,38	p	37,67	u
 594	-	75,50	28,18	p	37,54	u
 593	-	75,52	28,05	p	37,45	u
 592	-	75,55	27,86	p	37,32	u
 591	-	75,57	27,73	p	37,24	u
 590	-	75,60	27,54	p	37,11	u
 589	-	75,62	27,42	p	37,03	u
 588	-	75,64	27,29	p	36,94	u
 587	-	75,67	27,10	p	36,81	u
 586	-	75,69	26,98	p	36,73	u
 585	-	75,72	26,79	p	36,60	u
 584	-	75,74	26,67	p	36,52	u
 583	-	75,77	26,49	p	36,39	u
 582	-	75,79	26,36	p	36,30	u
 581	-	75,82	26,18	p	36,18	u
 580	-	75,84	26,06	p	36,10	u
 579	-	75,86	25,94	p	36,01	u
 578	-	75,89	25,76	p	35,89	u
 577	-	75,91	25,64	p	35,81	u
 576	-	75,94	25,47	p	35,69	u
 575	-	75,96	25,35	p	35,60	u
 574	-	75,99	25,18	p	35,48	u
 573	-	76,01	25,06	p	35,40	u
 572	-	76,04	24,89	p	35,28	u
 571	-	76,06	24,77	p	35,19	u
 570	-	76,08	24,66	p	35,11	u
 569	-	76,11	24,49	p	34,99	u
 568	-	76,13	24,38	p	34,91	u
 567	-	76,16	24,21	p	34,79	u
 566	-	76,18	24,10	p	34,71	u
 565	-	76,21	23,93	p	34,59	u
 564	-	76,23	23,82	p	34,51	u
 563	-	76,25	23,71	p	34,43	u
 562	-	76,28	23,55	p	34,31	u
 561	-	76,30	23,44	p	34,23	u
 560	-	76,33	23,28	p	34,12	u
 559	-	76,35	23,17	p	34,04	u
 558	-	76,38	23,01	p	33,92	u
 557	-	76,40	22,91	p	33,85	u
 556	-	76,43	22,75	p	33,73	u
 555	-	76,45	22,65	p	33,65	u
 554	-	76,47	22,54	p	33,57	u
 553	-	76,50	22,39	p	33,46	u
 552	-	76,52	22,28	p	33,38	u
 551	-	76,55	22,13	p	33,26	u
 550	-	76,57	22,03	p	33,19	u
 549	-	76,60	21,88	p	33,08	u
 548	-	76,62	21,78	p	33,00	u
 547	-	76,65	21,63	p	32,89	u
 546	-	76,67	21,53	p	32,81	u
 545	-	76,69	21,43	p	32,73	u
 544	-	76,72	21,28	p	32,62	u
 543	-	76,74	21,18	p	32,54	u
 542	-	76,77	21,04	p	32,43	u
 541	-	76,79	20,94	p	32,36	u
 540	-	76,82	20,80	p	32,25	u
 539	-	76,84	20,70	p	32,17	u
 538	-	76,87	20,56	p	32,06	u
 537	-	76,89	20,46	p	31,98	u
 536	-	76,91	20,37	p	31,91	u
 535	-	76,94	20,23	p	31,80	u
 534	-	76,96	20,14	p	31,73	u
 533	-	76,99	20,00	p	31,62	u
 532	-	77,01	19,91	p	31,55	u
 531	-	77,04	19,77	p	31,44	u
 530	-	77,06	19,68	p	31,37	u
 529	-	77,08	19,59	p	31,30	u
 528	-	77,11	19,45	p	31,18	u
 527	-	77,13	19,36	p	31,11	u
 526	-	77,16	19,23	p	31,01	u
 525	-	77,18	19,14	p	30,94	u
 524	-	77,21	19,01	p	30,83	u
 523	-	77,23	18,92	p	30,76	u
 522	-	77,26	18,79	p	30,65	u
 521	-	77,28	18,71	p	30,59	u
 520	-	77,30	18,62	p	30,51	u
 519	-	77,33	18,49	p	30,41	u
 518	-	77,35	18,41	p	30,34	u
 517	-	77,38	18,28	p	30,23	u
 516	-	77,40	18,20	p	30,17	u
 515	-	77,43	18,07	p	30,06	u
 514	-	77,45	17,99	p	29,99	u
 513	-	77,48	17,86	p	29,88	u
 512	-	77,50	17,78	p	29,82	u
 511	-	77,52	17,70	p	29,75	u
 510	-	77,55	17,58	p	29,65	u
 509	-	77,57	17,50	p	29,58	u
 508	-	77,60	17,38	p	29,48	u
 507	-	77,62	17,30	p	29,41	u
 506	-	77,65	17,18	p	29,31	u
 505	-	77,67	17,10	p	29,24	u
 504	-	77,70	16,98	p	29,14	u
 503	-	77,72	16,90	p	29,07	u
 502	-	77,74	16,83	p	29,01	u
 501	-	77,77	16,71	p	28,91	u
 500	-	77,79	16,63	p	28,84	u
 499	-	77,82	16,52	p	28,74	u
 498	-	77,84	16,44	p	28,67	u
 497	-	77,87	16,33	p	28,57	u
 496	-	77,89	16,26	p	28,51	u
 495	-	77,92	16,14	p	28,41	u
 494	-	77,94	16,07	p	28,35	u
 493	-	77,96	16,00	p	28,28	u
 492	-	77,99	15,89	p	28,19	u
 491	-	78,01	15,81	p	28,12	u
 490	-	78,04	15,70	p	28,02	u
 489	-	78,06	15,63	p	27,96	u
 488	-	78,09	15,52	p	27,86	u
 487	-	78,11	15,45	p	27,79	u
 486	-	78,13	15,38	p	27,73	u
 485	-	78,16	15,28	p	27,64	u
 484	-	78,18	15,21	p	27,58	u
 483	-	78,21	15,10	p	27,48	u
 482	-	78,23	15,03	p	27,41	u
 481	-	78,26	14,93	p	27,32	u
 480	-	78,28	14,86	p	27,26	u
 479	-	78,31	14,76	p	27,17	u
 478	-	78,33	14,69	p	27,10	u
 477	-	78,35	14,62	p	27,04	u
 476	-	78,38	14,52	p	26,94	u
 475	-	78,40	14,45	p	26,88	u
 474	-	78,43	14,35	p	26,79	u
 473	-	78,45	14,29	p	26,73	u
 472	-	78,48	14,19	p	26,64	u
 471	-	78,50	14,13	p	26,58	u
 470	-	78,53	14,03	p	26,49	u
 469	-	78,55	13,96	p	26,42	u
 468	-	78,57	13,90	p	26,36	u
 467	-	78,60	13,80	p	26,27	u
 466	-	78,62	13,74	p	26,21	u
 465	-	78,65	13,65	p	26,12	u
 464	-	78,67	13,58	p	26,06	u
 463	-	78,70	13,49	p	25,97	u
 462	-	78,72	13,43	p	25,91	u
 461	-	78,75	13,34	p	25,83	u
 460	-	78,77	13,27	p	25,76	u
 459	-	78,79	13,21	p	25,70	u
 458	-	78,82	13,12	p	25,61	u
 457	-	78,84	13,06	p	25,55	u
 456	-	78,87	12,97	p	25,47	u
 455	-	78,89	12,91	p	25,41	u
 454	-	78,92	12,82	p	25,32	u
 453	-	78,94	12,76	p	25,26	u
 452	-	78,96	12,71	p	25,21	u
 451	-	78,99	12,62	p	25,12	u
 450	-	79,01	12,56	p	25,06	u
 449	-	79,04	12,47	p	24,97	u
 448	-	79,06	12,42	p	24,92	u
 447	-	79,09	12,33	p	24,83	u
 446	-	79,11	12,27	p	24,77	u
 445	-	79,14	12,19	p	24,69	u
 444	-	79,16	12,13	p	24,63	u
 443	-	79,18	12,08	p	24,58	u
 442	-	79,21	11,99	p	24,48	u
 441	-	79,23	11,94	p	24,43	u
 440	-	79,26	11,86	p	24,35	u
 439	-	79,28	11,80	p	24,29	u
 438	-	79,31	11,72	p	24,21	u
 437	-	79,33	11,67	p	24,16	u
 436	-	79,36	11,59	p	24,07	u
 435	-	79,38	11,53	p	24,01	u
 434	-	79,40	11,48	p	23,96	u
 433	-	79,43	11,40	p	23,87	u
 432	-	79,45	11,35	p	23,82	u
 431	-	79,48	11,27	p	23,74	u
 430	-	79,50	11,22	p	23,69	u
 429	-	79,53	11,14	p	23,60	u
 428	-	79,55	11,09	p	23,55	u
 427	-	79,58	11,02	p	23,47	u
 426	-	79,60	10,96	p	23,41	u
 425	-	79,62	10,91	p	23,36	u
 424	-	79,65	10,84	p	23,28	u
 423	-	79,67	10,79	p	23,23	u
 422	-	79,70	10,72	p	23,15	u
 421	-	79,72	10,67	p	23,10	u
 420	-	79,75	10,59	p	23,01	u
 419	-	79,77	10,54	p	22,96	u
 418	-	79,79	10,50	p	22,91	u
 417	-	79,82	10,42	p	22,83	u
 416	-	79,84	10,38	p	22,78	u
 415	-	79,87	10,30	p	22,69	u
 414	-	79,89	10,26	p	22,65	u
 413	-	79,92	10,19	p	22,57	u
 412	-	79,94	10,14	p	22,52	u
 411	-	79,97	10,07	p	22,44	u
 410	-	79,99	10,02	p	22,38	u
 409	-	80,01	9,977	p	22,33	u
 408	-	80,04	9,908	p	22,26	u
 407	-	80,06	9,863	p	22,21	u
 406	-	80,09	9,795	p	22,13	u
 405	-	80,11	9,750	p	22,08	u
 404	-	80,14	9,683	p	22,00	u
 403	-	80,16	9,638	p	21,95	u
 402	-	80,19	9,572	p	21,88	u
 401	-	80,21	9,528	p	21,83	u
 400	-	80,23	9,484	p	21,78	u
 399	-	80,26	9,419	p	21,70	u
 398	-	80,28	9,376	p	21,65	u
 397	-	80,31	9,311	p	21,58	u
 396	-	80,33	9,268	p	21,53	u
 395	-	80,36	9,204	p	21,45	u
 394	-	80,38	9,162	p	21,40	u
 393	-	80,41	9,099	p	21,33	u
 392	-	80,43	9,057	p	21,28	u
 391	-	80,45	9,016	p	21,23	u
 390	-	80,48	8,954	p	21,16	u
 389	-	80,50	8,913	p	21,11	u
 388	-	80,53	8,851	p	21,04	u
 387	-	80,55	8,810	p	20,99	u
 386	-	80,58	8,750	p	20,92	u
 385	-	80,60	8,710	p	20,87	u
 384	-	80,63	8,650	p	20,80	u
 383	-	80,65	8,610	p	20,75	u
 382	-	80,67	8,570	p	20,70	u
 381	-	80,70	8,511	p	20,63	u
 380	-	80,72	8,472	p	20,58	u
 379	-	80,75	8,414	p	20,51	u
 378	-	80,77	8,375	p	20,46	u
 377	-	80,80	8,318	p	20,39	u
 376	-	80,82	8,279	p	20,35	u
 375	-	80,84	8,241	p	20,30	u
 374	-	80,87	8,185	p	20,23	u
 373	-	80,89	8,147	p	20,18	u
 372	-	80,92	8,091	p	20,11	u
 371	-	80,94	8,054	p	20,07	u
 370	-	80,97	7,998	p	20,00	u
 369	-	80,99	7,962	p	19,95	u
 368	-	81,02	7,907	p	19,88	u
 367	-	81,04	7,870	p	19,84	u
 366	-	81,06	7,834	p	19,79	u
 365	-	81,09	7,780	p	19,72	u
 364	-	81,11	7,745	p	19,68	u
 363	-	81,14	7,691	p	19,61	u
 362	-	81,16	7,656	p	19,57	u
 361	-	81,19	7,603	p	19,50	u
 360	-	81,21	7,568	p	19,45	u
 359	-	81,24	7,516	p	19,39	u
 358	-	81,26	7,482	p	19,34	u
 357	-	81,28	7,447	p	19,30	u
 356	-	81,31	7,396	p	19,23	u
 355	-	81,33	7,362	p	19,19	u
 354	-	81,36	7,311	p	19,12	u
 353	-	81,38	7,278	p	19,08	u
 352	-	81,41	7,228	p	19,01	u
 351	-	81,43	7,194	p	18,97	u
 350	-	81,46	7,145	p	18,90	u
 349	-	81,48	7,112	p	18,86	u
 348	-	81,50	7,079	p	18,81	u
 347	-	81,53	7,031	p	18,75	u
 346	-	81,55	6,998	p	18,71	u
 345	-	81,58	6,950	p	18,64	u
 344	-	81,60	6,918	p	18,60	u
 343	-	81,63	6,871	p	18,54	u
 342	-	81,65	6,839	p	18,49	u
 341	-	81,67	6,808	p	18,45	u
 340	-	81,70	6,761	p	18,39	u
 339	-	81,72	6,730	p	18,34	u
 338	-	81,75	6,683	p	18,28	u
 337	-	81,77	6,653	p	18,24	u
 336	-	81,80	6,607	p	18,18	u
 335	-	81,82	6,577	p	18,13	u
 334	-	81,85	6,531	p	18,07	u
 333	-	81,87	6,501	p	18,03	u
 332	-	81,89	6,471	p	17,99	u
 331	-	81,92	6,427	p	17,93	u
 330	-	81,94	6,397	p	17,88	u
 329	-	81,97	6,353	p	17,82	u
 328	-	81,99	6,324	p	17,78	u
 327	-	82,02	6,281	p	17,72	u
 326	-	82,04	6,252	p	17,68	u
 325	-	82,07	6,209	p	17,62	u
 324	-	82,09	6,180	p	17,58	u
 323	-	82,11	6,152	p	17,54	u
 322	-	82,14	6,109	p	17,48	u
 321	-	82,16	6,081	p	17,44	u
 320	-	82,19	6,039	p	17,38	u
 319	-	82,21	6,012	p	17,34	u
 318	-	82,24	5,970	p	17,28	u
 317	-	82,26	5,943	p	17,24	u
 316	-	82,29	5,902	p	17,18	u
 315	-	82,31	5,875	p	17,14	u
 314	-	82,33	5,848	p	17,10	u
 313	-	82,36	5,808	p	17,04	u
 312	-	82,38	5,781	p	17,00	u
 311	-	82,41	5,741	p	16,94	u
 310	-	82,43	5,715	p	16,90	u
 309	-	82,46	5,675	p	16,84	u
 308	-	82,48	5,649	p	16,81	u
 307	-	82,50	5,623	p	16,77	u
 306	-	82,53	5,585	p	16,71	u
 305	-	82,55	5,559	p	16,67	u
 304	-	82,58	5,521	p	16,61	u
 303	-	82,60	5,495	p	16,58	u
 302	-	82,63	5,458	p	16,52	u
 301	-	82,65	5,433	p	16,48	u
 300	-	82,68	5,395	p	16,42	u
 299	-	82,70	5,370	p	16,39	u
 298	-	82,72	5,346	p	16,35	u
 297	-	82,75	5,309	p	16,29	u
 296	-	82,77	5,284	p	16,25	u
 295	-	82,80	5,248	p	16,20	u
 294	-	82,82	5,224	p	16,16	u
 293	-	82,85	5,188	p	16,11	u
 292	-	82,87	5,164	p	16,07	u
 291	-	82,90	5,129	p	16,01	u
 290	-	82,92	5,105	p	15,98	u
 289	-	82,94	5,082	p	15,94	u
 288	-	82,97	5,047	p	15,89	u
 287	-	82,99	5,023	p	15,85	u
 286	-	83,02	4,989	p	15,79	u
 285	-	83,04	4,966	p	15,76	u
 284	-	83,07	4,932	p	15,70	u
 283	-	83,09	4,909	p	15,67	u
 282	-	83,12	4,875	p	15,61	u
 281	-	83,14	4,853	p	15,58	u
 280	-	83,16	4,831	p	15,54	u
 279	-	83,19	4,797	p	15,49	u
 278	-	83,21	4,775	p	15,45	u
 277	-	83,24	4,742	p	15,40	u
 276	-	83,26	4,721	p	15,36	u
 275	-	83,29	4,688	p	15,31	u
 274	-	83,31	4,667	p	15,28	u
 273	-	83,33	4,645	p	15,24	u
 272	-	83,36	4,613	p	15,19	u
 271	-	83,38	4,592	p	15,15	u
 270	-	83,41	4,560	p	15,10	u
 269	-	83,43	4,539	p	15,06	u
 268	-	83,46	4,508	p	15,01	u
 267	-	83,48	4,487	p	14,98	u
 266	-	83,51	4,457	p	14,93	u
 265	-	83,53	4,436	p	14,89	u
 264	-	83,55	4,416	p	14,86	u
 263	-	83,58	4,385	p	14,81	u
 262	-	83,60	4,365	p	14,77	u
 261	-	83,63	4,335	p	14,72	u
 260	-	83,65	4,315	p	14,69	u
 259	-	83,68	4,285	p	14,64	u
 258	-	83,70	4,266	p	14,60	u
 257	-	83,73	4,236	p	14,55	u
 256	-	83,75	4,217	p	14,52	u
 255	-	83,77	4,198	p	14,49	u
 254	-	83,80	4,169	p	14,44	u
 253	-	83,82	4,150	p	14,40	u
 252	-	83,85	4,121	p	14,35	u
 251	-	83,87	4,102	p	14,32	u
 250	-	83,90	4,074	p	14,27	u
 249	-	83,92	4,055	p	14,24	u
 248	-	83,95	4,027	p	14,19	u
 247	-	83,97	4,009	p	14,16	u
 246	-	83,99	3,990	p	14,12	u
 245	-	84,02	3,963	p	14,08	u
 244	-	84,04	3,945	p	14,04	u
 243	-	84,07	3,917	p	13,99	u
 242	-	84,09	3,899	p	13,96	u
 241	-	84,12	3,873	p	13,92	u
 240	-	84,14	3,855	p	13,88	u
 239	-	84,17	3,828	p	13,83	u
 238	-	84,19	3,811	p	13,80	u
 237	-	84,21	3,793	p	13,77	u
 236	-	84,24	3,767	p	13,72	u
 235	-	84,26	3,750	p	13,69	u
 234	-	84,29	3,724	p	13,65	u
 233	-	84,31	3,707	p	13,61	u
 232	-	84,34	3,681	p	13,57	u
 231	-	84,36	3,664	p	13,54	u
 230	-	84,38	3,648	p	13,51	u
 229	-	84,41	3,622	p	13,46	u
 228	-	84,43	3,606	p	13,43	u
 227	-	84,46	3,581	p	13,38	u
 226	-	84,48	3,565	p	13,35	u
 225	-	84,51	3,540	p	13,30	u
 224	-	84,53	3,524	p	13,27	u
 223	-	84,56	3,499	p	13,23	u
 222	-	84,58	3,483	p	13,20	u
 221	-	84,60	3,467	p	13,17	u
 220	-	84,63	3,443	p	13,12	u
 219	-	84,65	3,428	p	13,09	u
 218	-	84,68	3,404	p	13,05	u
 217	-	84,70	3,388	p	13,02	u
 216	-	84,73	3,365	p	12,97	u
 215	-	84,75	3,350	p	12,94	u
 214	-	84,78	3,327	p	12,90	u
 213	-	84,80	3,311	p	12,87	u
 212	-	84,82	3,296	p	12,84	u
 211	-	84,85	3,273	p	12,79	u
 210	-	84,87	3,258	p	12,76	u
 209	-	84,90	3,236	p	12,72	u
 208	-	84,92	3,221	p	12,69	u
 207	-	84,95	3,199	p	12,65	u
 206	-	84,97	3,184	p	12,62	u
 205	-	85,00	3,162	p	12,57	u
 204	-	85,02	3,148	p	12,55	u
 203	-	85,04	3,133	p	12,52	u
 202	-	85,07	3,112	p	12,47	u
 201	-	85,09	3,097	p	12,44	u
 200	-	85,12	3,076	p	12,40	u
 199	-	85,14	3,062	p	12,37	u
 198	-	85,17	3,041	p	12,33	u
 197	-	85,19	3,027	p	12,30	u
 196	-	85,21	3,013	p	12,27	u
 195	-	85,24	2,992	p	12,23	u
 194	-	85,26	2,979	p	12,20	u
 193	-	85,29	2,958	p	12,16	u
 192	-	85,31	2,944	p	12,13	u
 191	-	85,34	2,924	p	12,09	u
 190	-	85,36	2,911	p	12,06	u
 189	-	85,39	2,891	p	12,02	u
 188	-	85,41	2,877	p	11,99	u
 187	-	85,43	2,864	p	11,97	u
 186	-	85,46	2,844	p	11,92	u
 185	-	85,48	2,831	p	11,90	u
 184	-	85,51	2,812	p	11,86	u
 183	-	85,53	2,799	p	11,83	u
 182	-	85,56	2,780	p	11,79	u
 181	-	85,58	2,767	p	11,76	u
